level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	127	1	1	1	2832	8056	756	840	55.849339	"
2	1	128	0	0	0	5452	8476	5708	588	-1	
3	1	128	1	0	0	5452	8476	5708	588	-1	
4	1	128	1	1	0	5452	8476	5708	588	-1	
5	1	128	1	1	1	5452	8476	5708	588	40.635757	l'lﬂE;#Elllllllllﬁ?HE“ﬁﬂIIIIIIHHEHIIH:JllﬂiﬂﬁﬂllIIIIIIIIIIIIIII“ﬁ!IIIIIIIIIIIIlll{lﬂiﬂﬁﬂﬂiﬂlﬂllﬂ
2	1	129	0	0	0	12108	8660	380	236	-1	
3	1	129	1	0	0	12108	8660	380	236	-1	
4	1	129	1	1	0	12108	8660	380	236	-1	
5	1	129	1	1	1	12108	8660	380	236	32.308201	LT
2	1	130	0	0	0	6660	8928	3124	164	-1	
3	1	130	1	0	0	6660	8928	3124	164	-1	
4	1	130	1	1	0	6660	8928	3124	164	-1	
5	1	130	1	1	1	6660	8928	3124	164	59.241287	IIIIIII[?HE1[?H:1@§IIII“IIIE?H:T[?H:T[?H:T[?H:T[?HE’
2	1	131	0	0	0	7028	9040	2756	24	-1	
3	1	131	1	0	0	7028	9040	2756	24	-1	
4	1	131	1	1	0	7028	9040	2756	24	-1	
5	1	131	1	1	1	7028	9040	300	24	30.100647	U
5	1	131	1	1	2	7367	9036	18	40	9.766569	Y%
5	1	131	1	1	3	7397	9036	74	40	0.000000	WRafS
5	1	131	1	1	4	7514	9040	14	24	43.346539	N
5	1	131	1	1	5	7547	9036	57	40	0.000000	Do
5	1	131	1	1	6	7654	9040	14	24	41.939274	N
5	1	131	1	1	7	7687	9036	58	40	0.000000	Do
5	1	131	1	1	8	7794	9040	14	24	55.621445	N
5	1	131	1	1	9	7827	9036	58	40	0.000000	Do
5	1	131	1	1	10	7934	9040	14	24	54.959698	N
5	1	131	1	1	11	7960	9036	58	40	33.744392	DN
5	1	131	1	1	12	8070	9040	71	24	40.709923	N
5	1	131	1	1	13	8210	9040	71	24	39.165680	N
5	1	131	1	1	14	8354	9040	84	24	20.337540	N
5	1	131	1	1	15	8524	9036	67	40	18.214664	Mot
5	1	131	1	1	16	8634	9040	14	24	13.201075	N
5	1	131	1	1	17	8664	9036	71	40	0.000000	NMoS
5	1	131	1	1	18	8774	9040	14	24	14.846983	N
5	1	131	1	1	19	8804	9036	71	40	0.000000	NMoS
5	1	131	1	1	20	8914	9040	14	24	12.841358	N
5	1	131	1	1	21	8944	9036	74	40	0.000000	MRoSS
5	1	131	1	1	22	9057	9040	14	24	15.556545	O
5	1	131	1	1	23	9087	9036	77	40	0.000000	NOoRN
5	1	131	1	1	24	9197	9040	14	24	29.153095	I
5	1	131	1	1	25	9227	9036	71	40	0.000000	MhoSS
5	1	131	1	1	26	9337	9040	14	24	12.863598	O
5	1	131	1	1	27	9367	9036	77	40	0.000000	NDoGRN
5	1	131	1	1	28	9477	9040	14	24	25.786327	I
5	1	131	1	1	29	9507	9036	71	40	0.000000	MhoSS
5	1	131	1	1	30	9617	9040	14	24	15.991220	I
5	1	131	1	1	31	9647	9036	98	40	0.000000	MhaS—
5	1	131	1	1	32	9764	9040	20	24	51.375137	N
2	1	132	0	0	0	11028	8620	1041	444	-1	
3	1	132	1	0	0	11028	8620	1041	444	-1	
4	1	132	1	1	0	11028	8620	1041	444	-1	
5	1	132	1	1	1	11028	8620	1041	444	43.466228	@
2	1	133	0	0	0	1720	8899	1237	366	-1	
3	1	133	1	0	0	1720	8899	1237	366	-1	
4	1	133	1	1	0	1720	8899	1237	366	-1	
5	1	133	1	1	1	1720	9063	298	30	2.820435	o
5	1	133	1	1	2	2180	8899	456	366	26.396423	iiﬂ_[:§_q
5	1	133	1	1	3	2720	8900	237	108	34.265320	),
2	1	134	0	0	0	6888	9068	4136	280	-1	
3	1	134	1	0	0	6888	9068	4136	280	-1	
4	1	134	1	1	0	6888	9068	4136	280	-1	
5	1	134	1	1	1	6888	9068	4136	280	58.130447	IIIIWEMEHﬁﬁHEﬂﬁﬁIIII“IIlEﬁHiﬂﬁﬁﬂiﬂﬁﬁHiﬂﬁﬁHiﬂﬁﬁﬁiﬂﬁﬁﬁiﬂﬁﬁﬁ:ilﬂllIIHII
2	1	135	0	0	0	7364	9068	3796	136	-1	
3	1	135	1	0	0	7364	9068	3796	136	-1	
4	1	135	1	1	0	7364	9068	3796	136	-1	
5	1	135	1	1	1	7364	9068	3796	136	76.138443	l_—.—l—l—____l_l_l_l—l_l—l_l_l_l—l—l—_____—
2	1	136	0	0	0	7028	9180	4188	224	-1	
3	1	136	1	0	0	7028	9180	4188	224	-1	
4	1	136	1	1	0	7028	9180	4188	224	-1	
5	1	136	1	1	1	7028	9180	4188	224	60.451305	ﬂﬁﬁﬁﬂ...ﬁﬁﬁﬁﬁﬁﬁﬁﬁﬁﬁﬁﬂ.....II
2	1	137	0	0	0	11315	8880	1058	445	-1	
3	1	137	1	0	0	11315	8880	1058	445	-1	
4	1	137	1	1	0	11315	8880	1058	445	-1	
5	1	137	1	1	1	11315	8880	1058	445	0.000000	oieey
5	1	137	1	1	2	12217	8876	151	453	13.381500	1|
2	1	138	0	0	0	7028	9324	4160	220	-1	
3	1	138	1	0	0	7028	9324	4160	220	-1	
4	1	138	1	1	0	7028	9324	4160	220	-1	
5	1	138	1	1	1	7028	9324	360	136	7.591858	sl
5	1	138	1	1	2	7392	9324	392	136	0.000000	I
5	1	138	1	1	3	7736	9324	3452	220	62.105179	'IlullII“IIII“HEﬂﬁﬁﬂiﬂﬁﬁﬁiﬂﬁﬁﬂiﬂﬁﬁﬁiﬂﬁﬁﬂiﬂﬁﬁllII"IIII“IIIIHI“
2	1	139	0	0	0	7364	9464	3716	24	-1	
3	1	139	1	0	0	7364	9464	3716	24	-1	
4	1	139	1	1	0	7364	9464	3716	24	-1	
5	1	139	1	1	1	7364	9464	3716	24	77.048752	.—_l_l—l—_—__l_l_l—l—l—l_l—l_l_l_l—l—_____-
2	1	140	0	0	0	11315	9119	1061	430	-1	
3	1	140	1	0	0	11315	9119	1061	430	-1	
4	1	140	1	1	0	11315	9119	1061	430	-1	
5	1	140	1	1	1	11315	9119	1061	430	70.985413	N!I
2	1	141	0	0	0	12380	8900	52	532	-1	
3	1	141	1	0	0	12380	8900	52	532	-1	
4	1	141	1	1	0	12380	8900	52	532	-1	
5	1	141	1	1	1	12380	8900	52	532	61.593117	|
2	1	142	0	0	0	6888	9464	3852	136	-1	
3	1	142	1	0	0	6888	9464	3852	136	-1	
4	1	142	1	1	0	6888	9464	3852	136	-1	
5	1	142	1	1	1	6888	9464	136	136	61.329609	|
5	1	142	1	1	2	7279	9464	382	136	0.000000	T
5	1	142	1	1	3	8042	9492	22	108	57.331505	[
5	1	142	1	1	4	8187	9492	17	108	57.331505	[
5	1	142	1	1	5	8319	9492	29	108	65.664894	|
5	1	142	1	1	6	8543	9492	225	108	0.000000	oo
5	1	142	1	1	7	8872	9492	277	108	0.000000	g
5	1	142	1	1	8	9425	9492	277	108	0.000000	oo
5	1	142	1	1	9	9912	9492	211	108	0.000000	o
5	1	142	1	1	10	10294	9492	26	108	65.759720	|
5	1	142	1	1	11	10439	9492	21	108	60.775700	|
5	1	142	1	1	12	10570	9492	170	108	66.066055	||
2	1	143	0	0	0	11315	9343	1117	313	-1	
3	1	143	1	0	0	11315	9343	1117	313	-1	
4	1	143	1	1	0	11315	9343	1117	313	-1	
5	1	143	1	1	1	11315	9343	1117	313	16.017838	e
2	1	144	0	0	0	12436	8900	497	756	-1	
3	1	144	1	0	0	12436	8900	497	756	-1	
4	1	144	1	1	0	12436	8900	497	756	-1	
5	1	144	1	1	1	12436	8900	497	756	37.392441	n
2	1	145	0	0	0	2440	9436	952	368	-1	
3	1	145	1	0	0	2440	9436	952	368	-1	
4	1	145	1	1	0	2440	9436	952	368	-1	
5	1	145	1	1	1	2440	9436	952	368	44.214535	=
2	1	146	0	0	0	7648	9604	3236	220	-1	
3	1	146	1	0	0	7648	9604	3236	220	-1	
4	1	146	1	1	0	7648	9604	3236	220	-1	
5	1	146	1	1	1	7648	9604	272	220	2.397842	o
5	1	146	1	1	2	8092	9604	396	220	26.358952	BT
5	1	146	1	1	3	8610	9604	18	220	47.848381	T
5	1	146	1	1	4	8748	9488	345	414	0.000000	Tobel
5	1	146	1	1	5	9196	9604	416	220	37.520195	[l
5	1	146	1	1	6	9748	9488	173	414	28.501501	1ol
5	1	146	1	1	7	10024	9604	12	220	67.250778	|
5	1	146	1	1	8	10231	9488	653	414	0.000000	olelale
2	1	147	0	0	0	11084	9352	985	421	-1	
3	1	147	1	0	0	11084	9352	985	421	-1	
4	1	147	1	1	0	11084	9352	985	421	-1	
5	1	147	1	1	1	11084	9352	104	416	77.175079	m
5	1	147	1	1	2	11315	9567	754	206	42.561584	%#{Eiﬁ
2	1	148	0	0	0	12108	9640	380	240	-1	
3	1	148	1	0	0	12108	9640	380	240	-1	
4	1	148	1	1	0	12108	9640	380	240	-1	
5	1	148	1	1	1	12108	9640	380	240	4.201469	(IR
2	1	149	0	0	0	7788	9828	3096	136	-1	
3	1	149	1	0	0	7788	9828	3096	136	-1	
4	1	149	1	1	0	7788	9828	3096	136	-1	
5	1	149	1	1	1	7788	9828	392	136	20.846205	L
5	1	149	1	1	2	8464	9828	164	136	20.620502	L
5	1	149	1	1	3	9430	9828	682	136	1.907549	A
2	1	150	0	0	0	10888	9492	192	500	-1	
3	1	150	1	0	0	10888	9492	192	500	-1	
4	1	150	1	1	0	10888	9492	192	500	-1	
5	1	150	1	1	1	10888	9492	192	500	63.698513	:
2	1	151	0	0	0	11056	9772	1013	548	-1	
3	1	151	1	0	0	11056	9772	1013	548	-1	
4	1	151	1	1	0	11056	9772	1013	548	-1	
5	1	151	1	1	1	11084	9772	46	220	72.730354	|
5	1	151	1	1	2	11056	9791	1013	529	41.003841	%ﬂﬁ“
2	1	152	0	0	0	11112	9864	1376	376	-1	
3	1	152	1	0	0	11112	9864	1376	376	-1	
4	1	152	1	1	0	11112	9864	1376	376	-1	
5	1	152	1	1	1	11112	9864	1376	376	81.546822	III.
2	1	153	0	0	0	7928	10112	2956	136	-1	
3	1	153	1	0	0	7928	10112	2956	136	-1	
4	1	153	1	1	0	7928	10112	2956	136	-1	
5	1	153	1	1	1	7928	10112	276	200	15.208273	L
5	1	153	1	1	2	8443	10112	325	136	0.000000	L
5	1	153	1	1	3	9189	10112	423	136	16.053238	PP
5	1	153	1	1	4	10003	10112	296	136	27.640486	T
5	1	153	1	1	5	10645	10112	239	136	27.004337	e
2	1	154	0	0	0	7928	9968	2956	140	-1	
3	1	154	1	0	0	7928	9968	2956	140	-1	
4	1	154	1	1	0	7928	9968	2956	140	-1	
5	1	154	1	1	1	7928	9964	370	195	18.719740	Ll
5	1	154	1	1	2	8525	9968	243	140	14.336863	e
5	1	154	1	1	3	8899	9968	407	140	32.365822	L
5	1	154	1	1	4	9336	9968	1548	140	15.150166	I
2	1	155	0	0	0	11056	9996	1376	324	-1	
3	1	155	1	0	0	11056	9996	1376	324	-1	
4	1	155	1	1	0	11056	9996	1376	324	-1	
5	1	155	1	1	1	11056	9996	1376	324	70.808105	:-;-m-l
2	1	156	0	0	0	11112	9996	1264	180	-1	
3	1	156	1	0	0	11112	9996	1264	180	-1	
4	1	156	1	1	0	11112	9996	1264	180	-1	
5	1	156	1	1	1	11112	9996	1264	180	89.996948	III-
2	1	157	0	0	0	5447	8788	1913	1560	-1	
3	1	157	1	0	0	5447	8788	1913	1560	-1	
4	1	157	1	1	0	5447	8788	1913	1560	-1	
5	1	157	1	1	1	5447	8788	1913	1560	12.843094	LW
2	1	158	0	0	0	8068	10252	2816	136	-1	
3	1	158	1	0	0	8068	10252	2816	136	-1	
4	1	158	1	1	0	8068	10252	2816	136	-1	
5	1	158	1	1	1	8068	10248	392	190	0.000000	HEE
5	1	158	1	1	2	8492	10252	2392	136	0.000000	NN
2	1	159	0	0	0	11900	10244	588	96	-1	
3	1	159	1	0	0	11900	10244	588	96	-1	
4	1	159	1	1	0	11900	10244	588	96	-1	
5	1	159	1	1	1	11900	10244	26	76	13.370104	C
5	1	159	1	1	2	11926	10244	562	96	49.568024	[
2	1	160	0	0	0	12380	9884	164	436	-1	
3	1	160	1	0	0	12380	9884	164	436	-1	
4	1	160	1	1	0	12380	9884	164	436	-1	
5	1	160	1	1	1	12380	9884	164	436	80.575676	I
2	1	161	0	0	0	3723	10387	385	182	-1	
3	1	161	1	0	0	3723	10387	385	182	-1	
4	1	161	1	1	0	3723	10387	385	182	-1	
5	1	161	1	1	1	3723	10387	385	182	45.910339	3
2	1	162	0	0	0	5128	10504	160	20	-1	
3	1	162	1	0	0	5128	10504	160	20	-1	
4	1	162	1	1	0	5128	10504	160	20	-1	
5	1	162	1	1	1	5128	10504	160	20	12.369871	I
2	1	163	0	0	0	5128	10480	160	20	-1	
3	1	163	1	0	0	5128	10480	160	20	-1	
4	1	163	1	1	0	5128	10480	160	20	-1	
5	1	163	1	1	1	5128	10480	160	20	12.369871	I
2	1	164	0	0	0	9336	10392	1548	136	-1	
3	1	164	1	0	0	9336	10392	1548	136	-1	
4	1	164	1	1	0	9336	10392	1548	136	-1	
5	1	164	1	1	1	9336	10392	1548	136	62.859356	Illlllﬂlllllﬂllm
2	1	165	0	0	0	404	9592	172	1404	-1	
3	1	165	1	0	0	404	9592	172	1404	-1	
4	1	165	1	1	0	404	9592	172	1404	-1	
5	1	165	1	1	1	404	9592	172	1404	64.745270	|
2	1	166	0	0	0	580	8844	772	2152	-1	
3	1	166	1	0	0	580	8844	772	2152	-1	
4	1	166	1	1	0	580	8844	772	2152	-1	
5	1	166	1	1	1	399	8844	953	2833	84.559082	L
2	1	167	0	0	0	5128	10528	160	356	-1	
3	1	167	1	0	0	5128	10528	160	356	-1	
4	1	167	1	1	0	5128	10528	160	356	-1	
5	1	167	1	1	1	5128	10528	160	356	95.087341	|
2	1	168	0	0	0	7364	9604	1544	1400	-1	
3	1	168	1	0	0	7364	9604	1544	1400	-1	
4	1	168	1	1	0	7364	9604	1544	1400	-1	
5	1	168	1	1	1	7364	9604	1544	1400	51.419479	i
2	1	169	0	0	0	7364	10960	560	20	-1	
3	1	169	1	0	0	7364	10960	560	20	-1	
4	1	169	1	1	0	7364	10960	560	20	-1	
5	1	169	1	1	1	7364	10960	560	20	90.839378	———
2	1	170	0	0	0	7364	10936	560	20	-1	
3	1	170	1	0	0	7364	10936	560	20	-1	
4	1	170	1	1	0	7364	10936	560	20	-1	
5	1	170	1	1	1	7364	10936	73	20	15.100451	I
5	1	170	1	1	2	7549	10936	72	20	9.058962	N
5	1	170	1	1	3	7651	10932	103	34	7.005157	(N
5	1	170	1	1	4	7790	10936	134	20	0.000000	S
2	1	171	0	0	0	7364	11008	560	20	-1	
3	1	171	1	0	0	7364	11008	560	20	-1	
4	1	171	1	1	0	7364	11008	560	20	-1	
5	1	171	1	1	1	7364	11008	560	20	90.839378	———
2	1	172	0	0	0	12108	10924	68	48	-1	
3	1	172	1	0	0	12108	10924	68	48	-1	
4	1	172	1	1	0	12108	10924	68	48	-1	
5	1	172	1	1	1	12108	10924	68	48	76.862083	m
2	1	173	0	0	0	11339	10324	1149	700	-1	
3	1	173	1	0	0	11339	10324	1149	700	-1	
4	1	173	1	1	0	11339	10324	1149	700	-1	
5	1	173	1	1	1	11339	10324	1149	700	44.581894	71
2	1	174	0	0	0	580	11000	1404	76	-1	
3	1	174	1	0	0	580	11000	1404	76	-1	
4	1	174	1	1	0	580	11000	1404	76	-1	
5	1	174	1	1	1	580	11000	1404	76	0.000000	I
5	1	174	1	1	2	1329	10996	301	109	4.474068	AN
5	1	174	1	1	3	1911	10996	73	109	60.533058	.
2	1	175	0	0	0	1460	11080	2796	232	-1	
3	1	175	1	0	0	1460	11080	2796	232	-1	
4	1	175	1	1	0	1460	11080	2796	232	-1	
5	1	175	1	1	1	1460	11080	2908	232	19.843245	T
5	1	175	1	1	2	3576	11076	160	240	25.581884	|
5	1	175	1	1	3	3916	11076	120	240	34.307251	|
2	1	176	0	0	0	4576	10888	548	344	-1	
3	1	176	1	0	0	4576	10888	548	344	-1	
4	1	176	1	1	0	4576	10888	548	344	-1	
5	1	176	1	1	1	4420	10888	704	424	27.945347	1N
2	1	177	0	0	0	4760	10912	528	320	-1	
3	1	177	1	0	0	4760	10912	528	320	-1	
4	1	177	1	1	0	4760	10912	528	320	-1	
5	1	177	1	1	1	4760	10912	704	400	0.000000	Nl
2	1	178	0	0	0	6288	11128	1636	20	-1	
3	1	178	1	0	0	6288	11128	1636	20	-1	
4	1	178	1	1	0	6288	11128	1636	20	-1	
5	1	178	1	1	1	6288	11128	30	20	12.771530	S
5	1	178	1	1	2	6346	11128	106	20	11.216154	P
5	1	178	1	1	3	6558	11128	66	20	20.768757	S
5	1	178	1	1	4	6692	11128	182	20	24.503899	S
5	1	178	1	1	5	7063	11128	29	20	13.704205	N
5	1	178	1	1	6	7117	11128	122	20	9.733534	S
5	1	178	1	1	7	7369	11128	69	20	9.968843	S
5	1	178	1	1	8	7510	11128	72	20	12.220516	S
5	1	178	1	1	9	7652	11128	69	20	15.177393	S
5	1	178	1	1	10	7791	11128	133	20	0.000000	S
2	1	179	0	0	0	12108	11028	68	52	-1	
3	1	179	1	0	0	12108	11028	68	52	-1	
4	1	179	1	1	0	12108	11028	68	52	-1	
5	1	179	1	1	1	12108	11028	68	52	96.644936	lll
2	1	180	0	0	0	1460	11316	1824	76	-1	
3	1	180	1	0	0	1460	11316	1824	76	-1	
4	1	180	1	1	0	1460	11316	1824	76	-1	
5	1	180	1	1	1	1460	11316	1824	76	85.183716	IIIII--___I
2	1	181	0	0	0	5632	11128	3084	184	-1	
3	1	181	1	0	0	5632	11128	3084	184	-1	
4	1	181	1	1	0	5632	11128	3084	184	-1	
5	1	181	1	1	1	5632	11128	3084	184	73.215797	-l_l-l-l-llll
2	1	182	0	0	0	555	11080	1005	445	-1	
3	1	182	1	0	0	555	11080	1005	445	-1	
4	1	182	1	1	0	555	11080	1005	445	-1	
5	1	182	1	1	1	555	11080	1005	468	26.461191	ol
2	1	183	0	0	0	1356	11396	1928	76	-1	
3	1	183	1	0	0	1356	11396	2240	76	-1	
4	1	183	1	1	0	1356	11396	1928	76	-1	
5	1	183	1	1	1	1356	11396	1368	76	85.399521	IIIIIII--_
5	1	183	1	1	2	2728	11396	269	76	56.671829	I
5	1	183	1	1	3	3259	11396	25	76	53.516335	|
2	1	184	0	0	0	3288	11316	2340	156	-1	
3	1	184	1	0	0	3288	11316	2340	156	-1	
4	1	184	1	1	0	3288	11316	2340	156	-1	
5	1	184	1	1	1	3288	11236	2340	236	35.468746	T
5	1	184	1	1	2	5115	11232	521	297	28.936644	LT
2	1	185	0	0	0	827	11552	981	368	-1	
3	1	185	1	0	0	827	11552	981	368	-1	
4	1	185	1	1	0	827	11552	981	368	-1	
5	1	185	1	1	1	555	11340	1253	580	37.192654	L]
2	1	186	0	0	0	11404	11503	473	502	-1	
3	1	186	1	0	0	11404	11503	473	502	-1	
4	1	186	1	1	0	11404	11503	473	502	-1	
5	1	186	1	1	1	11404	11503	473	502	40.818653	)
2	1	187	0	0	0	827	11924	953	284	-1	
3	1	187	1	0	0	827	11924	953	284	-1	
4	1	187	1	1	0	827	11924	953	284	-1	
5	1	187	1	1	1	827	11976	246	165	8.827591	==
5	1	187	1	1	2	1160	11924	620	408	28.374004	llge
2	1	188	0	0	0	1784	11687	2481	657	-1	
3	1	188	1	0	0	1784	11687	2481	657	-1	
4	1	188	1	1	0	1784	11687	2481	657	-1	
5	1	188	1	1	1	1784	11823	913	454	31.100779	ﬁﬁﬁ%
5	1	188	1	1	2	2824	11887	861	457	32.972939	_QH
5	1	188	1	1	3	3319	11687	946	421	35.467648	kT_E:T
2	1	189	0	0	0	827	12352	246	77	-1	
3	1	189	1	0	0	827	12352	246	77	-1	
4	1	189	1	1	0	827	12352	246	77	-1	
5	1	189	1	1	1	827	12352	246	77	61.312347	*'.-Il_r'b
2	1	190	0	0	0	2224	12528	948	52	-1	
3	1	190	1	0	0	2224	12528	948	52	-1	
4	1	190	1	1	0	2224	12528	948	52	-1	
5	1	190	1	1	1	2224	12528	948	52	87.501854	-—_
2	1	191	0	0	0	2847	12367	29	110	-1	
3	1	191	1	0	0	2847	12367	29	110	-1	
4	1	191	1	1	0	2847	12367	29	110	-1	
5	1	191	1	1	1	2847	12367	29	110	29.841560	;
2	1	192	0	0	0	5079	11476	309	1104	-1	
3	1	192	1	0	0	5079	11476	309	1104	-1	
4	1	192	1	1	0	5079	11476	309	1104	-1	
5	1	192	1	1	1	5079	11476	309	1104	55.742104	;
2	1	193	0	0	0	5632	11316	520	1264	-1	
3	1	193	1	0	0	5632	11316	520	1264	-1	
4	1	193	1	1	0	5632	11316	520	1264	-1	
5	1	193	1	1	1	5632	11316	740	1456	40.953674	i
2	1	194	0	0	0	12399	12431	50	18	-1	
3	1	194	1	0	0	12399	12431	50	18	-1	
4	1	194	1	1	0	12399	12431	50	18	-1	
5	1	194	1	1	1	12399	12431	50	18	86.533470	229
2	1	195	0	0	0	827	12504	629	284	-1	
3	1	195	1	0	0	827	12504	629	284	-1	
4	1	195	1	1	0	827	12504	629	284	-1	
5	1	195	1	1	1	827	12431	629	357	24.736694	sl
2	1	196	0	0	0	3904	12704	3388	20	-1	
3	1	196	1	0	0	3904	12704	3388	20	-1	
4	1	196	1	1	0	3904	12704	3388	20	-1	
5	1	196	1	1	1	3904	12704	3388	20	73.598228	I_—l_ll-——--_—-__-—-__-_
2	1	197	0	0	0	3904	12680	3388	20	-1	
3	1	197	1	0	0	3904	12680	3388	20	-1	
4	1	197	1	1	0	3904	12680	3388	20	-1	
5	1	197	1	1	1	3904	12680	509	20	39.397129	.
5	1	197	1	1	2	4421	12680	12	20	10.788403	1
5	1	197	1	1	3	4446	12680	103	20	21.841269	W
5	1	197	1	1	4	4656	12680	131	20	10.983610	S
5	1	197	1	1	5	4920	12680	119	20	30.115519	S
5	1	197	1	1	6	5158	12680	12	20	4.409065	N
5	1	197	1	1	7	5183	12680	29	20	28.077345	N
5	1	197	1	1	8	5240	12680	77	20	17.935162	S
5	1	197	1	1	9	5396	12680	51	20	16.986771	S
5	1	197	1	1	10	5503	12680	38	20	28.754288	S
5	1	197	1	1	11	5580	12680	26	20	17.349758	S
5	1	197	1	1	12	5636	12680	89	20	21.743561	S
5	1	197	1	1	13	5911	12680	117	20	20.629826	N
5	1	197	1	1	14	6056	12680	91	20	20.570602	S
5	1	197	1	1	15	6240	12680	91	20	17.698212	S
5	1	197	1	1	16	6427	12680	29	20	13.620529	N
5	1	197	1	1	17	6478	12680	77	20	22.654404	S
5	1	197	1	1	18	6634	12680	26	20	13.497906	S
5	1	197	1	1	19	6690	12680	92	20	27.837400	S
5	1	197	1	1	20	6875	12680	119	20	23.448534	S
2	1	198	0	0	0	4420	12584	2872	44	-1	
3	1	198	1	0	0	4420	12584	2872	44	-1	
4	1	198	1	1	0	4420	12584	2872	44	-1	
5	1	198	1	1	1	4420	12584	20	44	12.435284	T
5	1	198	1	1	2	4718	12580	160	66	0.000000	——
5	1	198	1	1	3	4894	12584	12	44	39.365921	I
5	1	198	1	1	4	4955	12580	187	66	0.000000	———
5	1	198	1	1	5	5180	12584	34	44	21.189495	S
5	1	198	1	1	6	5246	12580	133	66	0.000000	S—
5	1	198	1	1	7	5395	12580	94	66	0.000000	E—
5	1	198	1	1	8	5505	12584	39	44	4.790039	S
5	1	198	1	1	9	5582	12584	28	44	8.035450	S
5	1	198	1	1	10	5642	12580	39	66	0.000000	M
5	1	198	1	1	11	5725	12584	72	44	0.000000	—
5	1	198	1	1	12	5840	12584	199	44	0.000000	——
5	1	198	1	1	13	6093	12608	116	20	0.000000	—
5	1	198	1	1	14	6242	12584	94	44	43.229427	S
5	1	198	1	1	15	6429	12584	22	44	9.415684	A
5	1	198	1	1	16	6484	12580	83	66	30.292845	SR
5	1	198	1	1	17	6638	12584	28	44	17.236652	N
5	1	198	1	1	18	6698	12584	89	44	26.564159	R
5	1	198	1	1	19	6880	12580	94	66	36.209671	SR
5	1	198	1	1	20	7061	12584	28	44	15.657511	N
5	1	198	1	1	21	7122	12584	170	44	5.435400	R
2	1	199	0	0	0	4420	12632	2940	20	-1	
3	1	199	1	0	0	4420	12632	2940	20	-1	
4	1	199	1	1	0	4420	12632	2940	20	-1	
5	1	199	1	1	1	4420	12632	13	20	30.465384	1
5	1	199	1	1	2	4447	12632	103	20	4.133148	I
5	1	199	1	1	3	4654	12632	131	20	0.000000	N
5	1	199	1	1	4	4920	12632	103	20	28.849258	S
5	1	199	1	1	5	5130	12632	15	20	39.449860	A
5	1	199	1	1	6	5158	12632	12	20	21.698456	N
5	1	199	1	1	7	5183	12632	27	20	22.181572	G
5	1	199	1	1	8	5240	12632	77	20	42.753181	S
5	1	199	1	1	9	5396	12632	52	20	22.913746	S
5	1	199	1	1	10	5504	12632	37	20	24.107618	S
5	1	199	1	1	11	5577	12632	29	20	9.391699	S
5	1	199	1	1	12	5634	12632	91	20	17.674837	S
5	1	199	1	1	13	5818	12632	92	20	23.840679	S
5	1	199	1	1	14	6002	12632	29	20	23.149086	N
5	1	199	1	1	15	6053	12632	92	20	38.567829	S
5	1	199	1	1	16	6237	12632	92	20	7.328529	S
5	1	199	1	1	17	6427	12632	29	20	6.885414	N
5	1	199	1	1	18	6478	12632	106	20	26.358042	N
5	1	199	1	1	19	6691	12632	91	20	20.915035	S
5	1	199	1	1	20	6875	12632	91	20	28.639378	S
5	1	199	1	1	21	7059	12632	26	20	6.806898	G
5	1	199	1	1	22	7116	12632	91	20	26.055784	S
5	1	199	1	1	23	7306	12632	54	20	18.157978	—
2	1	200	0	0	0	3904	12632	3740	44	-1	
3	1	200	1	0	0	3904	12632	3740	44	-1	
4	1	200	1	1	0	3904	12632	3740	44	-1	
5	1	200	1	1	1	3904	12632	3740	44	56.412464	-__-—..-——--—_-—_-—-—_-—;-
2	1	201	0	0	0	6688	11316	2028	1312	-1	
3	1	201	1	0	0	6239	11316	2477	1312	-1	
4	1	201	1	1	0	6688	11316	2028	1312	-1	
5	1	201	1	1	1	6239	11176	2477	1869	36.686153	I
2	1	202	0	0	0	3127	12919	30	54	-1	
3	1	202	1	0	0	3127	12919	30	54	-1	
4	1	202	1	1	0	3127	12919	30	54	-1	
5	1	202	1	1	1	3127	12919	30	54	70.354141	13
2	1	203	0	0	0	71	12832	277	328	-1	
3	1	203	1	0	0	71	12832	277	328	-1	
4	1	203	1	1	0	71	12832	277	328	-1	
5	1	203	1	1	1	71	12832	30	85	22.623081	gl
2	1	204	0	0	0	748	12792	656	288	-1	
3	1	204	1	0	0	748	12792	656	288	-1	
4	1	204	1	1	0	748	12792	656	288	-1	
5	1	204	1	1	1	748	12612	656	468	16.128454	=
2	1	205	0	0	0	4724	12728	1240	456	-1	
3	1	205	1	0	0	4724	12728	1240	456	-1	
4	1	205	1	1	0	4724	12728	1240	456	-1	
5	1	205	1	1	1	4724	12728	1240	456	0.000000	Ik
2	1	206	0	0	0	4128	13188	1656	44	-1	
3	1	206	1	0	0	4128	13188	1656	44	-1	
4	1	206	1	1	0	4128	13188	1656	44	-1	
5	1	206	1	1	1	4128	13188	1656	44	89.510612	_—_———-
2	1	207	0	0	0	4128	13164	2028	68	-1	
3	1	207	1	0	0	4128	13164	2028	68	-1	
4	1	207	1	1	0	4128	13164	2028	68	-1	
5	1	207	1	1	1	4128	13164	2028	68	89.500626	_—_———-—
2	1	208	0	0	0	5576	13140	1344	92	-1	
3	1	208	1	0	0	5576	13140	1344	92	-1	
4	1	208	1	1	0	5576	13140	1344	92	-1	
